temperature,humidity,vibrations,speed,temperature_status,humidity_status,vibrations_status,speed_status
38.34,74.17,1.15,70.03,HIGH,HIGH,LOW,MEDIUM
26.93,70.66,1.06,24.78,NORMAL,MEDIUM,NORMAL,NORMAL
24.13,66.14,1.01,78.51,NORMAL,NORMAL,NORMAL,MEDIUM
29.9,67.58,1.38,41.09,NORMAL,LOW,MEDIUM,NORMAL
34.78,69.47,1.68,56.71,MEDIUM,LOW,HIGH,LOW
26.74,71.7,1.53,77.71,NORMAL,MEDIUM,HIGH,MEDIUM
34.92,65.07,1.54,47.87,MEDIUM,NORMAL,HIGH,NORMAL
38.29,72.6,1.29,5.27,HIGH,MEDIUM,LOW,NORMAL
29.35,67.79,1.42,9.85,NORMAL,LOW,MEDIUM,NORMAL
31.65,74.03,1.42,72.99,LOW,HIGH,MEDIUM,MEDIUM
26.36,68.15,1.22,96.41,NORMAL,LOW,LOW,HIGH
29.77,66.66,1.04,38.27,NORMAL,NORMAL,NORMAL,NORMAL
30.38,63.84,1.54,92.68,LOW,NORMAL,HIGH,HIGH
33.48,62.45,1.5,45.97,LOW,NORMAL,MEDIUM,NORMAL
29.01,60.51,1.69,69.5,NORMAL,NORMAL,HIGH,LOW
33.1,61.11,1.32,83.96,LOW,NORMAL,MEDIUM,MEDIUM
29.92,74.45,1.31,83.77,NORMAL,HIGH,MEDIUM,MEDIUM
27.07,71.11,0.97,30.19,NORMAL,MEDIUM,NORMAL,NORMAL
36.49,72.16,1.4,46.72,MEDIUM,MEDIUM,MEDIUM,NORMAL
29.21,70.06,1.5,24.57,NORMAL,MEDIUM,MEDIUM,NORMAL
31.44,60.97,1.33,16.09,LOW,NORMAL,MEDIUM,NORMAL
31.8,63.25,1.24,92.03,LOW,NORMAL,LOW,HIGH
35.7,64.25,1.13,52.55,MEDIUM,NORMAL,LOW,LOW
34.4,62.71,1.65,25.68,MEDIUM,NORMAL,HIGH,NORMAL
25.58,60.9,1.05,39.37,NORMAL,NORMAL,NORMAL,NORMAL
35.75,72.38,1.15,5.16,MEDIUM,MEDIUM,LOW,NORMAL
31.06,66.04,1.6,54.63,LOW,NORMAL,HIGH,LOW
36.21,74.7,0.91,44.98,MEDIUM,HIGH,NORMAL,NORMAL
38.7,74.46,1.3,60.39,HIGH,HIGH,LOW,LOW
31.33,72.71,1.7,50.89,LOW,MEDIUM,HIGH,LOW
32.18,61.53,0.95,14.21,LOW,NORMAL,NORMAL,NORMAL
39.1,66.2,1.44,30.48,HIGH,NORMAL,MEDIUM,NORMAL
27.24,64.11,1.13,61.45,NORMAL,NORMAL,LOW,LOW
27.72,72.16,0.91,90.04,NORMAL,MEDIUM,NORMAL,HIGH
36.17,60.73,0.91,55.69,MEDIUM,NORMAL,NORMAL,LOW
28.71,74.2,1.64,97.37,NORMAL,HIGH,HIGH,HIGH
32.42,72.21,1.57,56.1,LOW,MEDIUM,HIGH,LOW
33.12,71.25,1.25,54.18,LOW,MEDIUM,LOW,LOW
27.54,64.78,1.33,6.48,NORMAL,NORMAL,MEDIUM,NORMAL
27.28,61.64,1.58,96.32,NORMAL,NORMAL,HIGH,HIGH
38.04,63.28,0.95,35.04,HIGH,NORMAL,NORMAL,NORMAL
37.97,60.85,1.43,33.12,MEDIUM,NORMAL,MEDIUM,NORMAL
26.73,72.99,1.49,8.05,NORMAL,MEDIUM,MEDIUM,NORMAL
35.95,66.67,1.01,23.48,MEDIUM,NORMAL,NORMAL,NORMAL
37.69,65.75,1.23,15.02,MEDIUM,NORMAL,LOW,NORMAL
38.01,67.31,1.67,61.21,HIGH,LOW,HIGH,LOW
27.12,63.83,1.23,73.33,NORMAL,NORMAL,LOW,MEDIUM
37.29,65.35,1.35,29.27,MEDIUM,NORMAL,MEDIUM,NORMAL
33.1,65.05,1.1,93.1,LOW,NORMAL,NORMAL,HIGH
36.74,65.35,1.08,73.77,MEDIUM,NORMAL,NORMAL,MEDIUM
38.71,65.16,1.28,62.52,HIGH,NORMAL,LOW,LOW
30.74,68.04,1.16,59.04,LOW,LOW,LOW,LOW
30.27,64.15,1.53,75.63,LOW,NORMAL,HIGH,MEDIUM
25.6,66.18,1.35,97.21,NORMAL,NORMAL,MEDIUM,HIGH
37.15,74.48,1.54,29.09,MEDIUM,HIGH,HIGH,NORMAL
32.49,72.63,1.49,54.81,LOW,MEDIUM,MEDIUM,LOW
25.04,73.97,1.07,13.24,NORMAL,HIGH,NORMAL,NORMAL
34.97,63.18,1.46,43.31,MEDIUM,NORMAL,MEDIUM,NORMAL
28.56,68.07,1.17,38.3,NORMAL,LOW,LOW,NORMAL
30.47,73.97,1.36,80.32,LOW,HIGH,MEDIUM,MEDIUM
39.63,72.92,0.98,89.37,HIGH,MEDIUM,NORMAL,HIGH
36.63,67.77,1.16,63.22,MEDIUM,LOW,LOW,LOW
24.5,73.24,1.59,59.76,NORMAL,HIGH,HIGH,LOW
34.53,62.04,1.08,14.65,MEDIUM,NORMAL,NORMAL,NORMAL
28.42,63.28,1.22,9.07,NORMAL,NORMAL,LOW,NORMAL
28.97,62.93,1.53,92.55,NORMAL,NORMAL,HIGH,HIGH
38.7,74.07,1.37,57.79,HIGH,HIGH,MEDIUM,LOW
39.5,65.27,0.96,85.13,HIGH,NORMAL,NORMAL,HIGH
29.96,66.57,1.07,79.06,NORMAL,NORMAL,NORMAL,MEDIUM
33.76,62.64,1.11,6.89,LOW,NORMAL,LOW,NORMAL
31.27,74.07,1.6,9.83,LOW,HIGH,HIGH,NORMAL
36.96,63.53,1.15,52.49,MEDIUM,NORMAL,LOW,LOW
27.54,73.39,1.44,94.3,NORMAL,HIGH,MEDIUM,HIGH
35.6,73.02,1.18,91.89,MEDIUM,HIGH,LOW,HIGH
24.75,66.26,1.44,93.26,NORMAL,NORMAL,MEDIUM,HIGH
24.5,62.42,1.67,60.36,NORMAL,NORMAL,HIGH,LOW
35.52,71.3,1.13,5.62,MEDIUM,MEDIUM,LOW,NORMAL
26.55,67.26,1.26,37.86,NORMAL,LOW,LOW,NORMAL
24.55,65.67,1.04,28.05,NORMAL,NORMAL,NORMAL,NORMAL
32.3,63.27,1.48,86.73,LOW,NORMAL,MEDIUM,HIGH
26.42,68.23,1.63,86.95,NORMAL,LOW,HIGH,HIGH
33.52,70.86,1.09,91.12,LOW,MEDIUM,NORMAL,HIGH
33.71,69.58,0.93,45.45,LOW,LOW,NORMAL,NORMAL
24.9,63.6,1.62,38.04,NORMAL,NORMAL,HIGH,NORMAL
34.9,72.79,1.56,8.24,MEDIUM,MEDIUM,HIGH,NORMAL
34.24,74.93,1.64,76.14,MEDIUM,HIGH,HIGH,MEDIUM
37.84,63.18,1.13,73.7,MEDIUM,NORMAL,LOW,MEDIUM
29.86,61.06,1.41,91.07,NORMAL,NORMAL,MEDIUM,HIGH
39.73,66.91,1.22,51.99,HIGH,NORMAL,LOW,LOW
33.47,71.52,1.32,34.26,LOW,MEDIUM,MEDIUM,NORMAL
38.17,74.85,1.11,65.07,HIGH,HIGH,LOW,LOW
39.14,72.98,1.12,8.17,HIGH,MEDIUM,LOW,NORMAL
35.84,63.09,1.25,19.26,MEDIUM,NORMAL,LOW,NORMAL
32.27,70.26,1.52,74.33,LOW,MEDIUM,HIGH,MEDIUM
31.7,66.49,1.62,39.03,LOW,NORMAL,HIGH,NORMAL
28.08,60.13,1.58,69.62,NORMAL,NORMAL,HIGH,LOW
36.39,71.04,1.21,66.56,MEDIUM,MEDIUM,LOW,LOW
35.52,63.25,1.21,16.11,MEDIUM,NORMAL,LOW,NORMAL
36.69,60.41,1.07,61.87,MEDIUM,NORMAL,NORMAL,LOW
26.64,69.64,1,45.05,NORMAL,LOW,NORMAL,NORMAL
25.81,71.03,0.93,28.93,NORMAL,MEDIUM,NORMAL,NORMAL
36.88,74.65,1.37,7.09,MEDIUM,HIGH,MEDIUM,NORMAL
31.19,66.47,1.45,12.2,LOW,NORMAL,MEDIUM,NORMAL
37.67,63.73,0.94,59.41,MEDIUM,NORMAL,NORMAL,LOW
38.34,62.95,1.08,96.61,HIGH,NORMAL,NORMAL,HIGH
24.8,61.19,1.22,62.02,NORMAL,NORMAL,LOW,LOW
28.21,69.78,0.9,63.7,NORMAL,LOW,NORMAL,LOW
36.39,64.46,0.99,65.99,MEDIUM,NORMAL,NORMAL,LOW
38.84,61.09,1.11,77.08,HIGH,NORMAL,LOW,MEDIUM
39.28,70.46,1.33,34.66,HIGH,MEDIUM,MEDIUM,NORMAL
25,71.49,1.55,17.6,NORMAL,MEDIUM,HIGH,NORMAL
31.67,66.94,1.31,74.37,LOW,NORMAL,MEDIUM,MEDIUM
33.44,67.96,1.45,23.59,LOW,LOW,MEDIUM,NORMAL
33.52,69.71,1.2,62.25,LOW,LOW,LOW,LOW
29.65,71.76,1.48,58.66,NORMAL,MEDIUM,MEDIUM,LOW
34.38,61.51,1.01,29.11,MEDIUM,NORMAL,NORMAL,NORMAL
34.49,74.39,1.7,62.05,MEDIUM,HIGH,HIGH,LOW
26.7,65.35,1.45,73.98,NORMAL,NORMAL,MEDIUM,MEDIUM
31.45,63.77,1.58,9.94,LOW,NORMAL,HIGH,NORMAL
39.14,66.42,1.49,89.21,HIGH,NORMAL,MEDIUM,HIGH
38.22,71.69,1.38,59.73,HIGH,MEDIUM,MEDIUM,LOW
31.7,74.77,1.26,32.22,LOW,HIGH,LOW,NORMAL
26.69,68.03,1.5,70.69,NORMAL,LOW,MEDIUM,MEDIUM
30.04,73.55,1.4,12.35,LOW,HIGH,MEDIUM,NORMAL
26.07,72.42,1.37,78.3,NORMAL,MEDIUM,MEDIUM,MEDIUM
31.36,67.65,1.32,23.58,LOW,LOW,MEDIUM,NORMAL
36.66,65.35,1.39,13.28,MEDIUM,NORMAL,MEDIUM,NORMAL
29.83,63.6,0.96,55.73,NORMAL,NORMAL,NORMAL,LOW
30.58,72.94,0.96,40.31,LOW,MEDIUM,NORMAL,NORMAL
32.16,60.95,0.99,51.49,LOW,NORMAL,NORMAL,LOW
25.17,74.14,1.17,59.9,NORMAL,HIGH,LOW,LOW
38.92,64.84,1.64,70.87,HIGH,NORMAL,HIGH,MEDIUM
27.8,61.68,1.59,40.57,NORMAL,NORMAL,HIGH,NORMAL
37.27,68.46,1.45,70.65,MEDIUM,LOW,MEDIUM,MEDIUM
31.6,66.28,1.3,24.94,LOW,NORMAL,LOW,NORMAL
29.65,71.32,0.97,88.8,NORMAL,MEDIUM,NORMAL,HIGH
33.47,66.51,0.93,99.14,LOW,NORMAL,NORMAL,HIGH
35.11,65.04,1.16,35.52,MEDIUM,NORMAL,LOW,NORMAL
25.03,66.6,1.06,44.84,NORMAL,NORMAL,NORMAL,NORMAL
25.59,72.9,1.69,77.72,NORMAL,MEDIUM,HIGH,MEDIUM
35.38,64.13,1.11,41.5,MEDIUM,NORMAL,LOW,NORMAL
27.64,66.56,1.25,81.43,NORMAL,NORMAL,LOW,MEDIUM
37.23,63.6,1.13,67.17,MEDIUM,NORMAL,LOW,LOW
35.34,73.74,1.24,75.1,MEDIUM,HIGH,LOW,MEDIUM
31.37,62.49,1.13,15.85,LOW,NORMAL,LOW,NORMAL
38.33,70.36,1.26,75.02,HIGH,MEDIUM,LOW,MEDIUM
32.16,74.07,1.42,26.39,LOW,HIGH,MEDIUM,NORMAL
35.24,60.96,1.48,98.45,MEDIUM,NORMAL,MEDIUM,HIGH
35.62,69.27,1.34,49.44,MEDIUM,LOW,MEDIUM,NORMAL
24.62,68.6,1.31,98.95,NORMAL,LOW,MEDIUM,HIGH
34,66.71,0.93,43.66,LOW,NORMAL,NORMAL,NORMAL
30.33,62.57,1.34,63.91,LOW,NORMAL,MEDIUM,LOW
28.84,65.8,1.12,29.72,NORMAL,NORMAL,LOW,NORMAL
26,64.27,1.17,56.09,NORMAL,NORMAL,LOW,LOW
24.6,73.81,1.55,95.91,NORMAL,HIGH,HIGH,HIGH
35.95,60.55,0.97,41.42,MEDIUM,NORMAL,NORMAL,NORMAL
29.19,64.94,1.12,28.77,NORMAL,NORMAL,LOW,NORMAL
33.66,69.63,0.95,21.38,LOW,LOW,NORMAL,NORMAL
33.66,64.06,1.07,37.98,LOW,NORMAL,NORMAL,NORMAL
32.26,70.21,1.49,35.13,LOW,MEDIUM,MEDIUM,NORMAL
31.72,69.13,1.01,65.12,LOW,LOW,NORMAL,LOW
34.21,62.08,1.54,55.62,MEDIUM,NORMAL,HIGH,LOW
29.66,64.09,1.65,46.59,NORMAL,NORMAL,HIGH,NORMAL
31.08,66.18,1.16,69.07,LOW,NORMAL,LOW,LOW
30.39,60.85,0.93,33.93,LOW,NORMAL,NORMAL,NORMAL
37.01,67.75,1.44,55.5,MEDIUM,LOW,MEDIUM,LOW
35.56,71.89,1.61,53.05,MEDIUM,MEDIUM,HIGH,LOW
38.44,71.07,1.12,88.79,HIGH,MEDIUM,LOW,HIGH
33.47,60.19,0.99,93.29,LOW,NORMAL,NORMAL,HIGH
24.86,60.23,1.48,95.4,NORMAL,NORMAL,MEDIUM,HIGH
30.97,73.32,1.26,95.9,LOW,HIGH,LOW,HIGH
26.03,60.62,1.2,45.39,NORMAL,NORMAL,LOW,NORMAL
30.79,61.57,1.21,41.9,LOW,NORMAL,LOW,NORMAL
25.25,66.81,1.19,64.04,NORMAL,NORMAL,LOW,LOW
29.77,69.96,1.48,32.08,NORMAL,LOW,MEDIUM,NORMAL
26.87,60.79,1.05,47.83,NORMAL,NORMAL,NORMAL,NORMAL
31.55,60.03,1.49,89.14,LOW,NORMAL,MEDIUM,HIGH
28.34,70,0.99,34.11,NORMAL,LOW,NORMAL,NORMAL
27.24,65.4,1.61,92.28,NORMAL,NORMAL,HIGH,HIGH
34.73,66.27,1.31,15.36,MEDIUM,NORMAL,MEDIUM,NORMAL
39.76,61.72,1.14,7.68,HIGH,NORMAL,LOW,NORMAL
36.25,67.7,1.35,27.42,MEDIUM,LOW,MEDIUM,NORMAL
39.92,73.1,1.22,55.82,HIGH,HIGH,LOW,LOW
33.94,60.37,1.45,50.49,LOW,NORMAL,MEDIUM,LOW
35.69,67.23,1.34,58.87,MEDIUM,LOW,MEDIUM,LOW
36.86,72.13,1.05,79.43,MEDIUM,MEDIUM,NORMAL,MEDIUM
37.72,67.19,1.66,6.55,MEDIUM,LOW,HIGH,NORMAL
33.27,61.41,1.4,22.48,LOW,NORMAL,MEDIUM,NORMAL
35.18,60.01,1.2,69.03,MEDIUM,NORMAL,LOW,LOW
38.18,64.61,1.32,6.02,HIGH,NORMAL,MEDIUM,NORMAL
30.75,64.43,1.32,94.13,LOW,NORMAL,MEDIUM,HIGH
35.76,72.85,1.67,23.22,MEDIUM,MEDIUM,HIGH,NORMAL
38.65,61.54,1.46,88.45,HIGH,NORMAL,MEDIUM,HIGH
34.46,70.69,1.56,11.08,MEDIUM,MEDIUM,HIGH,NORMAL
39.88,69.95,1.45,39.44,HIGH,LOW,MEDIUM,NORMAL
28.85,72.85,1.47,22.5,NORMAL,MEDIUM,MEDIUM,NORMAL
25.56,61.7,1.04,78.81,NORMAL,NORMAL,NORMAL,MEDIUM
29,67.47,0.98,14.88,NORMAL,LOW,NORMAL,NORMAL
32.16,72.45,1.44,35.5,LOW,MEDIUM,MEDIUM,NORMAL
36.77,72.37,1.15,68.01,MEDIUM,MEDIUM,LOW,LOW
31.42,64.05,1.64,36.14,LOW,NORMAL,HIGH,NORMAL
24.48,74.55,0.97,20.33,NORMAL,HIGH,NORMAL,NORMAL
39.22,60.97,1.59,53.35,HIGH,NORMAL,HIGH,LOW
29.21,61.06,1.05,99.61,NORMAL,NORMAL,NORMAL,HIGH
25.74,72.97,1.15,36.05,NORMAL,MEDIUM,LOW,NORMAL
24.44,72.84,1.07,53.43,NORMAL,MEDIUM,NORMAL,LOW
35.53,68.37,0.94,94.33,MEDIUM,LOW,NORMAL,HIGH
35.81,61.15,1.56,90.27,MEDIUM,NORMAL,HIGH,HIGH
34.22,60.62,1.55,59.63,MEDIUM,NORMAL,HIGH,LOW
31.14,61.83,1.48,73.37,LOW,NORMAL,MEDIUM,MEDIUM
33.55,71.42,0.91,74.18,LOW,MEDIUM,NORMAL,MEDIUM
27.24,68.05,1.51,10.41,NORMAL,LOW,HIGH,NORMAL
27.95,71.7,1.44,13.19,NORMAL,MEDIUM,MEDIUM,NORMAL
36.79,72.48,1.61,81.44,MEDIUM,MEDIUM,HIGH,MEDIUM
27.25,72.47,1.07,56.86,NORMAL,MEDIUM,NORMAL,LOW
31.2,71.44,1.52,78.35,LOW,MEDIUM,HIGH,MEDIUM
29.59,67.99,1.69,52.16,NORMAL,LOW,HIGH,LOW
31.67,70.27,1.26,55.02,LOW,MEDIUM,LOW,LOW
26.49,69.04,1.23,75.71,NORMAL,LOW,LOW,MEDIUM
38.04,69.4,1.64,62.63,HIGH,LOW,HIGH,LOW
38,72.23,1.48,20.15,MEDIUM,MEDIUM,MEDIUM,NORMAL
32.17,72.41,1.13,19.02,LOW,MEDIUM,LOW,NORMAL
29.9,74.35,1.14,54.78,NORMAL,HIGH,LOW,LOW
26.33,62.99,1.5,13.51,NORMAL,NORMAL,MEDIUM,NORMAL
30.9,72.62,1.54,27.05,LOW,MEDIUM,HIGH,NORMAL
29.03,64.69,1.26,8.44,NORMAL,NORMAL,LOW,NORMAL
38.13,64.79,1.17,40.1,HIGH,NORMAL,LOW,NORMAL
35.79,72.35,1.1,53.19,MEDIUM,MEDIUM,NORMAL,LOW
26.01,73.54,1.22,12.42,NORMAL,HIGH,LOW,NORMAL
27.49,61.04,1.18,83.13,NORMAL,NORMAL,LOW,MEDIUM
24.5,68.19,1.68,44.16,NORMAL,LOW,HIGH,NORMAL
34.03,71.69,1.55,54.57,MEDIUM,MEDIUM,HIGH,LOW
29.49,71.31,1.69,53.21,NORMAL,MEDIUM,HIGH,LOW
24.49,67.01,0.93,34.28,NORMAL,LOW,NORMAL,NORMAL
37.27,61.82,1.53,80.8,MEDIUM,NORMAL,HIGH,MEDIUM
37.05,61.98,1.4,49.65,MEDIUM,NORMAL,MEDIUM,NORMAL
36.63,67.25,1.55,11.96,MEDIUM,LOW,HIGH,NORMAL
29.01,60.66,1.25,83.74,NORMAL,NORMAL,LOW,MEDIUM
38.83,61.29,0.95,5.29,HIGH,NORMAL,NORMAL,NORMAL
25.81,61.01,1.13,88.91,NORMAL,NORMAL,LOW,HIGH
26.89,69.81,1.28,54.45,NORMAL,LOW,LOW,LOW
32.51,64.2,1.04,53.32,LOW,NORMAL,NORMAL,LOW
30.27,68.23,0.99,30.44,LOW,LOW,NORMAL,NORMAL
28.57,70.98,1.36,55.41,NORMAL,MEDIUM,MEDIUM,LOW
31.54,74.6,1.16,57.84,LOW,HIGH,LOW,LOW
25.59,65.54,1.24,50.88,NORMAL,NORMAL,LOW,LOW
35.87,73.91,1.08,84.57,MEDIUM,HIGH,NORMAL,MEDIUM
32.76,62.39,1.24,83.93,LOW,NORMAL,LOW,MEDIUM
32.19,65.25,1.18,8,LOW,NORMAL,LOW,NORMAL
33.64,66.22,1.6,89.29,LOW,NORMAL,HIGH,HIGH
38.27,60.58,1.15,91.94,HIGH,NORMAL,LOW,HIGH
28.31,71.2,1.14,44.33,NORMAL,MEDIUM,LOW,NORMAL
29.96,60,1.12,70.03,NORMAL,NORMAL,LOW,MEDIUM
32.27,70.14,1.29,70.16,LOW,MEDIUM,LOW,MEDIUM
36.84,74.09,1.17,74.42,MEDIUM,HIGH,LOW,MEDIUM
29.93,60.28,1.27,36.4,NORMAL,NORMAL,LOW,NORMAL
33.32,63.85,1.25,55.68,LOW,NORMAL,LOW,LOW
35.18,65.73,0.91,72.2,MEDIUM,NORMAL,NORMAL,MEDIUM
29.69,67.56,1.68,95.98,NORMAL,LOW,HIGH,HIGH
25.41,73.77,0.99,21.93,NORMAL,HIGH,NORMAL,NORMAL
34.36,62.7,1.68,76.12,MEDIUM,NORMAL,HIGH,MEDIUM
27.44,74.82,1.47,25.83,NORMAL,HIGH,MEDIUM,NORMAL
37.38,63.13,1.1,6.34,MEDIUM,NORMAL,NORMAL,NORMAL
32.38,64.05,1.44,46.71,LOW,NORMAL,MEDIUM,NORMAL
29.4,62.52,1.25,31.92,NORMAL,NORMAL,LOW,NORMAL
25.08,60.75,1.18,26.47,NORMAL,NORMAL,LOW,NORMAL
29.01,74.88,1.37,63.74,NORMAL,HIGH,MEDIUM,LOW
32.13,69.02,1.03,30.6,LOW,LOW,NORMAL,NORMAL
32.92,66.67,1.63,14.38,LOW,NORMAL,HIGH,NORMAL
36.49,74.07,1.58,36.19,MEDIUM,HIGH,HIGH,NORMAL
38.5,63.11,1.35,99.41,HIGH,NORMAL,MEDIUM,HIGH
30.67,72.39,1.56,63.59,LOW,MEDIUM,HIGH,LOW
25.87,65.7,1.18,40,NORMAL,NORMAL,LOW,NORMAL
33.01,65.44,1.22,30.86,LOW,NORMAL,LOW,NORMAL
33.56,74.07,1.61,21.87,LOW,HIGH,HIGH,NORMAL
29.07,62.03,1.17,44.71,NORMAL,NORMAL,LOW,NORMAL
27.29,60.3,1.7,86.47,NORMAL,NORMAL,HIGH,HIGH
37.84,61.38,1.01,53.54,MEDIUM,NORMAL,NORMAL,LOW
27.71,74.1,1.53,39.55,NORMAL,HIGH,HIGH,NORMAL
38.44,64.46,1.42,50.64,HIGH,NORMAL,MEDIUM,LOW
28.54,61.27,1.39,92.9,NORMAL,NORMAL,MEDIUM,HIGH
36.56,72.7,1.56,68.1,MEDIUM,MEDIUM,HIGH,LOW
37.5,72.64,1.24,27.85,MEDIUM,MEDIUM,LOW,NORMAL
33.08,74.52,0.95,91.75,LOW,HIGH,NORMAL,HIGH
33.86,71.21,1.6,53.75,LOW,MEDIUM,HIGH,LOW
30.68,63.62,1.01,71.5,LOW,NORMAL,NORMAL,MEDIUM
30.03,66.94,1.1,52.71,LOW,NORMAL,NORMAL,LOW
29.32,68.4,1.62,49.34,NORMAL,LOW,HIGH,NORMAL
26.6,73.89,0.91,70.23,NORMAL,HIGH,NORMAL,MEDIUM
30.2,64.05,1.27,66.57,LOW,NORMAL,LOW,LOW
32.03,62.05,1.06,49.74,LOW,NORMAL,NORMAL,NORMAL
34.91,66.56,0.97,22.98,MEDIUM,NORMAL,NORMAL,NORMAL
33.1,69.09,1.68,60.64,LOW,LOW,HIGH,LOW
31.75,66.79,1.33,34.23,LOW,NORMAL,MEDIUM,NORMAL
24.08,63.16,1.2,5.15,NORMAL,NORMAL,LOW,NORMAL
30.14,60.45,1.13,24.16,LOW,NORMAL,LOW,NORMAL
28.95,67.44,1.43,49.9,NORMAL,LOW,MEDIUM,NORMAL
30.88,69.5,1.56,87.04,LOW,LOW,HIGH,HIGH
30.7,63.95,1.46,92.13,LOW,NORMAL,MEDIUM,HIGH
33.28,70.51,1.7,74.42,LOW,MEDIUM,HIGH,MEDIUM
27.16,74.98,1.58,17.06,NORMAL,HIGH,HIGH,NORMAL
39.77,64.49,0.97,79.62,HIGH,NORMAL,NORMAL,MEDIUM
39.83,61.12,1.21,51.54,HIGH,NORMAL,LOW,LOW
37.26,72.96,1.11,41.07,MEDIUM,MEDIUM,LOW,NORMAL
28.87,69.05,1.36,41.62,NORMAL,LOW,MEDIUM,NORMAL
24.92,69.22,1.61,60.31,NORMAL,LOW,HIGH,LOW
30.15,68.42,1.28,17.22,LOW,LOW,LOW,NORMAL
37.83,62.38,1.29,10.47,MEDIUM,NORMAL,LOW,NORMAL
29.46,72.79,0.96,30.25,NORMAL,MEDIUM,NORMAL,NORMAL
38.4,64.53,1.34,71.75,HIGH,NORMAL,MEDIUM,MEDIUM
37.02,61.34,0.91,50.21,MEDIUM,NORMAL,NORMAL,LOW
28.78,68.85,1.6,99.2,NORMAL,LOW,HIGH,HIGH
28.7,64.84,1.03,53.31,NORMAL,NORMAL,NORMAL,LOW
34.19,74.56,1.22,63.14,MEDIUM,HIGH,LOW,LOW
29.57,71.81,1.22,44.26,NORMAL,MEDIUM,LOW,NORMAL
35.28,61.76,1.01,33.96,MEDIUM,NORMAL,NORMAL,NORMAL
24.01,65.08,1.09,51.18,NORMAL,NORMAL,NORMAL,LOW
34.82,60.35,1.19,45.69,MEDIUM,NORMAL,LOW,NORMAL
24.23,67.35,1.64,35.84,NORMAL,LOW,HIGH,NORMAL
34.75,60.88,1.64,55.01,MEDIUM,NORMAL,HIGH,LOW
36.82,71.94,1.18,41.2,MEDIUM,MEDIUM,LOW,NORMAL
26.99,60.17,1.11,40.21,NORMAL,NORMAL,LOW,NORMAL
29.53,65.18,1.24,29.63,NORMAL,NORMAL,LOW,NORMAL
36.29,66.58,1.46,34.53,MEDIUM,NORMAL,MEDIUM,NORMAL
28.8,66.01,1.11,40.87,NORMAL,NORMAL,LOW,NORMAL
37.19,71.25,1.1,39.11,MEDIUM,MEDIUM,NORMAL,NORMAL
28.68,73.81,1.48,18,NORMAL,HIGH,MEDIUM,NORMAL
31.47,65.33,1.41,59.44,LOW,NORMAL,MEDIUM,LOW
39.77,62.38,1.07,46.39,HIGH,NORMAL,NORMAL,NORMAL
34.28,64.77,0.93,92.76,MEDIUM,NORMAL,NORMAL,HIGH
28.83,74.36,1.17,10.41,NORMAL,HIGH,LOW,NORMAL
31.2,61.04,1.68,70.63,LOW,NORMAL,HIGH,MEDIUM
35.74,64.1,1.49,62.86,MEDIUM,NORMAL,MEDIUM,LOW
29.35,67.49,0.96,62.91,NORMAL,LOW,NORMAL,LOW
31.23,68.59,1.36,83.04,LOW,LOW,MEDIUM,MEDIUM
34.54,65.28,1.26,37.07,MEDIUM,NORMAL,LOW,NORMAL
26.84,67.43,1.45,69.66,NORMAL,LOW,MEDIUM,LOW
38.66,64.93,1.63,76.61,HIGH,NORMAL,HIGH,MEDIUM
35.9,62.04,1.53,32.01,MEDIUM,NORMAL,HIGH,NORMAL
36.47,68.61,1.43,52.75,MEDIUM,LOW,MEDIUM,LOW
30.62,60.76,1.67,90.65,LOW,NORMAL,HIGH,HIGH
27.25,65.21,1,25.61,NORMAL,NORMAL,NORMAL,NORMAL
28.79,66.92,0.97,78.3,NORMAL,NORMAL,NORMAL,MEDIUM
27.33,70.45,0.94,20.16,NORMAL,MEDIUM,NORMAL,NORMAL
32.14,66.51,1.52,34.8,LOW,NORMAL,HIGH,NORMAL
28.49,71.25,0.93,56.65,NORMAL,MEDIUM,NORMAL,LOW
26.77,68.24,1.62,47.34,NORMAL,LOW,HIGH,NORMAL
32.06,67.24,1.38,33.11,LOW,LOW,MEDIUM,NORMAL
39.19,72.05,1.27,55.17,HIGH,MEDIUM,LOW,LOW
24.15,72.57,1.25,55.27,NORMAL,MEDIUM,LOW,LOW
37.39,62.25,1.21,10.22,MEDIUM,NORMAL,LOW,NORMAL
26.67,74.26,1.22,6.69,NORMAL,HIGH,LOW,NORMAL
37.63,74.77,0.91,18.92,MEDIUM,HIGH,NORMAL,NORMAL
37.57,63.57,1.17,55.96,MEDIUM,NORMAL,LOW,LOW
37,74.77,0.9,10.96,MEDIUM,HIGH,NORMAL,NORMAL
34.57,64.02,1.64,25.05,MEDIUM,NORMAL,HIGH,NORMAL
35.18,74.18,1,34.95,MEDIUM,HIGH,NORMAL,NORMAL
25.87,63.21,1.67,75.54,NORMAL,NORMAL,HIGH,MEDIUM
26.46,67.71,1.05,40.36,NORMAL,LOW,NORMAL,NORMAL
31.47,73.6,1.67,24.38,LOW,HIGH,HIGH,NORMAL
36.25,60.62,1.43,52.51,MEDIUM,NORMAL,MEDIUM,LOW
31.08,69.31,1.08,53.62,LOW,LOW,NORMAL,LOW
25.93,66.37,1.51,46.12,NORMAL,NORMAL,HIGH,NORMAL
30.32,66.87,1.53,63.35,LOW,NORMAL,HIGH,LOW
29.69,69.3,1,63.19,NORMAL,LOW,NORMAL,LOW
